134
8	49	11
77	63	9
19	22	4
77	67	8
77	63	7
41	22	4
44	31	10
32	75	11
27	2	2
8	0	2
22	72	2
19	46	2
62	69	11
57	37	2
35	74	1
77	22	4
36	56	2
22	52	5
77	57	7
82	7	2
11	15	11
57	60	11
32	14	1
77	46	2
8	6	9
41	43	11
20	37	2
63	17	1
82	56	2
34	2	2
38	2	2
31	37	2
42	62	9
42	62	7
27	36	10
67	16	1
83	2	2
57	61	6
6	37	2
8	46	2
63	73	0
19	33	1
67	39	11
19	5	9
11	70	0
22	1	3
67	37	2
6	65	2
66	54	1
82	50	0
5	9	11
5	37	2
22	28	2
38	23	10
35	46	2
6	47	1
6	10	0
27	31	10
20	12	0
41	11	7
67	51	0
34	65	10
32	37	2
62	37	2
44	2	2
35	0	2
7	37	2
82	9	11
34	36	10
66	0	2
71	7	10
20	56	2
20	23	2
8	22	4
42	68	11
48	0	2
62	65	2
84	56	2
13	2	2
23	56	2
48	32	9
66	20	9
62	47	1
35	82	9
5	7	2
62	10	0
25	2	2
35	82	7
35	22	4
67	56	2
21	36	10
57	31	2
25	7	10
32	12	0
55	2	2
19	5	7
66	22	4
81	36	10
13	23	10
5	30	1
57	56	2
83	23	10
77	67	7
48	22	4
81	2	2
21	2	2
66	46	2
32	56	2
32	23	2
71	2	2
48	46	2
20	75	11
8	4	1
44	36	10
42	22	4
77	3	11
65	37	2
82	30	1
41	45	1
81	31	10
64	84	10
31	56	2
42	46	2
63	37	2
19	59	11
6	56	2
8	6	7
11	37	2
66	20	7
42	0	2
48	32	7
63	36	2
34	31	10
41	11	9
