134
6	9	0
47	59	2
47	28	2
10	68	2
46	37	9
30	53	0
32	1	2
55	76	1
22	49	4
10	50	1
55	0	2
36	13	6
40	59	2
11	0	2
19	41	2
67	54	0
11	49	4
49	74	2
30	8	10
26	24	6
61	6	7
61	6	6
11	47	7
11	47	6
61	52	10
39	1	2
24	16	10
42	1	2
61	49	4
13	41	2
24	56	1
37	41	2
71	49	4
10	59	2
49	79	11
3	10	6
32	40	9
22	67	8
82	1	2
67	59	2
22	21	1
36	0	2
26	45	10
22	4	7
36	49	4
19	7	2
22	4	6
55	51	2
22	0	2
11	51	2
65	59	2
24	59	2
65	80	10
71	62	10
42	28	9
55	49	4
4	37	2
24	73	0
19	59	2
32	37	9
4	59	2
39	68	9
61	51	2
67	83	2
6	70	10
46	1	2
6	59	2
30	35	1
7	41	2
39	40	9
72	7	9
13	12	0
83	59	2
13	28	2
14	1	2
47	77	10
36	51	2
61	0	2
19	53	0
28	59	2
71	0	2
3	69	10
22	51	2
29	1	2
25	40	9
47	15	1
29	7	9
58	1	2
19	8	10
81	40	9
14	28	9
3	49	4
82	28	9
81	1	2
3	0	2
25	1	2
11	78	10
72	1	2
3	31	1
46	40	9
71	51	2
49	33	2
68	41	2
49	23	10
10	70	10
81	37	9
66	83	9
4	34	0
13	59	2
37	59	2
30	41	2
4	63	10
26	0	2
26	48	1
49	20	3
13	15	1
67	41	2
36	60	1
22	67	6
22	65	7
3	51	2
47	41	2
39	37	9
55	27	10
22	65	6
4	64	5
19	35	1
36	13	7
61	5	1
65	41	2
10	9	0
24	41	2
71	38	1
26	24	7
