134
31	66	4
50	38	7
41	39	11
44	29	10
25	2	2
36	29	2
43	48	11
10	46	2
33	55	2
43	66	4
36	55	2
77	61	8
60	14	1
43	12	8
61	28	1
77	61	7
43	12	7
62	46	2
70	55	2
10	42	11
66	1	3
61	34	2
70	71	0
12	34	2
41	66	4
64	17	1
68	69	11
4	14	1
32	2	2
50	3	11
35	2	2
38	37	11
29	34	2
68	34	2
66	26	2
66	73	11
62	0	2
12	65	2
31	60	8
38	15	1
25	33	10
83	2	2
31	60	7
64	75	0
68	65	2
50	66	4
7	28	1
40	66	4
12	47	1
12	9	0
38	34	2
60	78	11
41	4	8
7	34	2
62	7	8
41	4	7
62	7	7
43	46	2
61	6	2
35	22	10
25	29	10
31	53	1
4	78	11
38	51	0
32	65	10
43	0	2
44	2	2
77	30	1
6	34	2
32	33	10
72	6	10
41	0	2
84	55	2
4	34	2
10	70	8
64	34	2
77	66	4
13	2	2
31	46	2
10	70	7
22	55	2
7	6	2
50	38	9
50	18	1
23	2	2
50	0	2
38	55	2
31	0	2
64	33	2
19	33	10
23	6	10
54	2	2
82	33	10
13	22	10
83	22	10
60	34	2
68	47	1
68	9	0
50	36	8
82	2	2
19	2	2
50	36	7
41	46	2
10	66	4
66	20	5
72	2	2
7	49	0
10	45	1
40	67	11
64	81	11
44	33	10
61	55	2
70	34	2
65	34	2
4	22	2
12	55	2
77	0	2
66	74	2
82	29	10
63	84	10
50	46	2
29	55	2
68	55	2
62	21	11
62	66	4
60	11	0
61	49	0
40	0	2
70	52	1
36	59	6
66	80	12
40	68	8
7	55	2
40	68	7
