143
70	65	2
15	65	2
24	67	12
9	39	9
54	38	11
69	45	4
33	2	2
13	85	9
41	38	2
78	66	1
52	80	0
41	65	2
69	15	8
22	70	8
44	65	2
23	8	12
85	10	12
85	65	2
31	37	1
31	10	12
28	14	0
24	45	4
24	0	2
78	50	12
74	72	12
42	2	2
47	2	2
43	19	1
39	86	12
38	46	2
28	65	2
28	27	2
22	43	9
33	44	11
22	3	12
91	2	2
24	31	8
36	79	12
9	87	12
36	65	2
45	23	7
43	83	0
6	2	2
22	70	10
75	77	12
39	17	1
47	27	11
5	52	9
9	39	8
5	52	8
33	38	11
24	56	2
42	76	11
9	63	1
45	88	13
54	2	2
5	55	1
61	30	12
7	46	2
42	44	11
81	7	11
69	4	1
70	92	2
92	65	2
16	2	2
31	46	2
27	65	2
13	56	2
15	79	12
29	2	2
13	45	4
52	46	2
22	43	8
25	44	11
69	15	9
69	0	2
13	26	12
45	82	2
24	40	1
29	7	11
13	0	2
61	51	2
75	36	9
64	2	2
39	46	2
90	44	11
16	27	11
22	45	4
22	0	2
78	0	2
91	27	11
75	36	8
90	2	2
25	2	2
31	7	2
13	85	8
81	2	2
74	6	2
85	37	1
75	45	4
75	0	2
15	11	0
41	35	0
28	86	12
54	44	11
78	28	9
5	45	4
5	0	2
85	46	2
41	68	12
76	46	2
75	32	1
90	38	11
73	92	11
38	65	2
51	2	2
70	49	12
43	46	2
43	89	12
39	14	0
22	41	9
69	56	2
22	41	8
28	17	1
9	45	4
9	0	2
41	71	6
45	1	3
78	56	2
36	46	2
22	56	2
23	81	2
39	65	2
39	27	2
31	59	0
69	58	12
78	45	4
22	21	1
70	46	2
43	44	2
42	38	11
13	84	1
15	46	2
