138
3	50	2
55	53	0
47	60	2
48	31	11
45	1	2
26	1	2
11	68	9
33	60	2
33	23	2
29	73	12
66	51	1
69	50	2
36	40	2
66	10	0
71	53	0
65	52	12
37	75	9
68	60	2
37	75	8
38	60	2
65	0	2
69	0	2
6	83	13
47	87	2
39	0	2
55	9	12
71	9	12
32	6	4
37	13	9
35	1	2
41	1	2
75	63	12
37	13	8
31	40	2
29	25	1
11	0	2
26	38	11
86	1	2
32	22	12
3	62	12
13	18	1
56	74	12
6	7	7
75	64	6
65	50	2
13	79	0
41	23	11
6	78	2
11	57	1
26	31	11
37	47	8
68	15	1
39	50	2
69	61	1
75	40	2
35	72	11
7	4	12
29	0	2
55	30	1
48	1	2
3	71	9
55	40	2
8	40	2
35	38	11
77	8	11
11	50	2
36	58	1
39	36	9
69	33	9
36	16	12
65	56	9
87	60	2
71	30	1
14	1	2
37	2	12
37	6	4
69	33	8
39	36	8
66	60	2
23	60	2
33	81	12
39	46	12
32	80	1
24	1	2
13	40	2
69	43	12
68	81	12
29	66	9
21	38	11
32	0	2
37	47	10
29	66	8
47	40	2
36	60	2
24	8	11
59	1	2
65	6	4
69	6	4
85	38	11
14	23	11
55	8	2
75	31	2
33	15	1
86	23	11
29	50	2
13	38	2
68	40	2
85	1	2
75	60	2
56	40	2
21	1	2
77	1	2
47	54	0
55	60	2
56	72	2
7	45	2
6	44	5
48	38	11
66	74	12
72	40	2
6	19	3
56	51	1
85	31	11
67	87	11
56	10	0
31	60	2
3	71	8
65	5	1
65	56	8
47	42	12
32	50	2
71	40	2
47	17	1
3	34	1
68	12	0
13	84	12
37	0	2
35	31	11
