141
18	25	8
50	41	2
32	86	12
46	34	11
37	51	2
27	2	2
4	54	12
32	41	2
18	31	4
80	2	2
35	51	2
60	49	2
69	82	12
25	89	2
10	31	4
22	0	2
18	3	12
40	62	2
64	51	2
72	34	2
32	40	2
84	52	1
84	8	0
69	12	1
48	13	12
58	33	1
48	57	1
58	7	12
72	62	2
17	55	0
31	85	13
18	0	2
84	62	2
50	9	0
18	25	9
38	2	2
28	0	2
42	2	2
34	41	2
10	81	1
27	40	11
88	2	2
10	20	12
31	1	3
60	66	12
50	62	2
50	21	2
48	76	0
18	32	10
90	62	2
22	51	2
24	53	12
17	62	2
31	78	2
10	17	10
42	21	11
25	56	0
10	17	8
27	34	11
18	51	2
38	73	11
69	41	2
35	63	1
28	51	2
46	2	2
18	16	1
6	41	2
38	40	11
31	60	7
77	6	11
64	83	12
25	43	12
35	31	4
58	41	2
89	62	2
11	2	2
31	71	12
25	14	1
37	31	4
25	41	2
21	62	2
48	41	2
35	44	12
90	75	12
22	36	1
24	51	2
23	2	2
28	45	12
37	74	12
17	7	12
10	0	2
19	40	11
64	31	4
32	62	2
18	72	8
23	6	11
24	0	2
61	2	2
87	40	11
11	21	11
32	15	1
18	32	8
88	21	11
87	2	2
58	6	2
28	48	10
19	2	2
37	84	10
28	48	8
77	2	2
37	84	8
32	79	0
46	40	11
73	41	2
31	39	5
37	26	1
50	82	12
25	62	2
87	34	11
70	89	11
72	30	0
84	41	2
34	62	2
4	80	2
10	51	2
84	75	12
84	73	2
35	69	10
72	67	12
35	69	8
58	55	0
17	33	1
50	12	1
90	41	2
38	34	11
64	59	1
72	68	6
24	90	10
28	31	4
17	41	2
69	9	0
