141
36	0	2
69	10	0
83	72	2
48	33	11
71	61	4
29	2	2
83	42	2
40	23	12
60	51	2
57	35	9
83	52	1
83	10	0
85	7	2
57	35	8
8	22	9
41	63	2
61	21	7
4	44	12
8	22	8
69	42	2
8	3	12
4	15	1
4	42	2
57	59	1
13	7	2
85	63	2
22	33	2
12	24	2
85	32	1
80	61	4
39	25	8
22	63	2
6	42	2
38	2	2
36	53	2
43	2	2
49	69	8
33	42	2
36	61	4
25	63	2
80	12	9
35	81	12
29	41	11
4	56	0
89	2	2
60	66	12
69	52	1
6	41	2
21	84	2
71	83	8
6	78	0
57	61	4
40	79	1
57	0	2
84	2	2
13	55	0
35	16	1
43	24	11
40	0	2
8	6	9
29	33	11
61	77	2
4	63	2
38	72	11
71	5	1
25	58	1
25	17	12
36	37	1
48	2	2
39	50	1
49	61	4
6	87	12
38	41	11
7	42	2
76	7	11
8	19	1
80	64	1
12	63	2
69	72	2
90	63	2
14	2	2
61	86	13
61	27	12
24	63	2
13	9	12
13	63	2
83	63	2
26	2	2
57	53	2
40	85	9
71	0	2
80	12	8
25	75	0
80	45	12
20	41	11
40	53	2
22	67	12
36	13	9
40	61	4
85	55	0
26	7	11
36	13	8
62	2	2
35	42	2
88	41	11
14	24	11
61	34	5
89	24	11
88	2	2
20	2	2
76	2	2
69	63	2
8	6	8
80	0	2
12	81	12
48	41	11
49	0	2
39	61	4
72	42	2
12	11	0
39	0	2
6	63	2
8	61	4
88	33	11
70	90	11
71	53	2
33	63	2
8	0	2
39	46	12
12	16	1
71	83	9
8	4	10
25	42	2
83	74	12
35	11	0
22	31	0
71	54	12
4	90	2
40	85	8
35	63	2
38	33	11
