140
49	44	8
39	89	2
49	44	7
7	74	2
71	66	2
53	37	10
48	2	2
31	2	2
62	59	0
9	43	2
14	3	11
14	9	8
60	59	0
7	57	1
26	71	7
7	15	0
41	56	2
42	66	2
49	56	2
51	82	11
36	43	2
32	81	1
26	50	11
14	16	4
13	56	2
55	76	11
36	69	11
13	51	8
44	43	2
13	51	7
62	66	2
51	43	2
40	2	2
45	2	2
37	43	2
7	66	2
16	33	2
31	42	10
88	2	2
13	0	2
9	86	11
14	39	7
8	16	4
8	60	8
36	70	5
25	84	2
8	60	7
84	2	2
71	77	0
45	28	10
44	17	0
31	37	10
14	23	1
14	9	7
8	68	11
40	74	10
39	43	2
16	10	6
9	42	2
10	4	11
53	2	2
14	36	8
62	35	1
11	43	2
62	12	11
40	42	10
44	28	2
78	11	10
60	35	1
89	66	2
18	2	2
32	0	2
14	39	9
72	16	4
28	66	2
60	43	2
39	61	0
7	76	11
55	43	2
13	67	1
32	62	8
41	6	1
29	2	2
32	62	7
55	74	2
16	85	12
24	42	10
9	66	2
14	56	2
29	11	10
72	75	11
65	2	2
26	0	2
55	57	1
87	42	10
18	28	10
39	46	11
55	15	0
88	28	10
36	37	2
41	7	7
26	54	1
39	20	1
87	2	2
24	2	2
39	66	2
36	66	2
78	2	2
14	0	2
13	47	11
49	83	11
60	11	2
51	17	0
32	56	2
10	48	2
53	42	10
26	16	4
74	43	2
41	16	4
44	66	2
49	16	4
72	0	2
16	25	6
51	66	2
51	28	2
87	37	10
73	89	10
16	79	2
37	66	2
62	43	2
16	5	11
8	0	2
72	30	1
49	64	1
26	56	2
13	16	4
41	7	8
26	71	8
40	37	10
9	22	1
