134
59	12	0
49	53	1
63	45	2
79	0	2
42	31	10
27	4	2
14	76	1
73	0	2
1	45	2
63	59	7
73	40	4
64	48	0
8	77	11
6	30	1
79	44	8
6	10	11
6	35	2
79	44	7
79	40	4
14	0	2
34	57	2
66	45	2
1	0	2
1	40	4
49	0	2
50	19	1
40	2	3
44	35	2
8	16	1
64	10	11
49	40	4
66	40	4
55	39	11
44	68	2
33	4	2
36	4	2
40	28	2
31	35	2
79	45	2
27	34	10
83	4	2
44	46	1
6	9	2
1	32	1
44	11	0
40	84	11
14	45	2
59	77	11
59	35	2
73	21	7
6	57	2
21	37	11
49	45	2
36	24	10
66	3	8
21	35	2
59	16	1
66	3	7
27	31	10
67	17	11
67	52	1
14	40	4
33	68	10
54	62	6
14	64	8
42	4	2
63	40	4
9	35	2
33	34	10
55	43	1
72	9	10
64	30	1
3	70	11
41	57	2
15	4	2
55	67	8
14	64	7
64	35	2
24	57	2
49	8	8
67	57	2
49	8	7
63	59	8
67	71	0
25	4	2
54	35	2
59	24	2
22	34	10
21	18	1
54	61	11
25	9	10
54	29	0
56	4	2
1	6	8
8	12	0
82	34	10
15	24	10
1	6	7
83	24	10
73	50	8
82	4	2
50	81	11
50	35	2
22	4	2
8	35	2
64	9	2
72	4	2
79	7	1
49	78	11
63	58	1
44	57	2
73	50	7
42	34	10
68	35	2
55	0	2
40	74	2
55	40	4
50	34	2
82	31	10
65	41	10
54	31	2
31	57	2
6	48	0
73	21	9
73	5	11
21	51	0
63	38	11
3	35	2
73	54	7
55	67	7
40	80	12
3	68	2
59	57	2
33	31	10
