134
31	0	2
43	7	11
43	56	2
73	56	2
44	28	10
32	19	4
23	2	2
32	64	8
63	3	11
63	73	8
32	64	7
19	80	12
30	46	2
63	73	7
36	9	0
50	70	0
61	78	7
35	56	2
64	38	2
30	36	8
43	49	0
5	53	1
73	59	11
36	56	2
36	20	2
5	37	8
31	43	8
5	37	7
31	19	4
78	69	11
31	43	7
62	33	1
34	2	2
31	46	2
39	2	2
64	8	0
28	38	2
79	56	2
23	35	10
83	2	2
19	72	2
30	19	4
79	14	1
43	26	1
50	38	2
61	68	11
78	8	0
79	74	0
39	20	10
29	26	1
29	7	11
54	84	2
37	9	0
29	38	2
23	28	10
17	50	8
17	50	7
34	67	10
30	57	1
37	56	2
37	20	2
44	2	2
63	0	2
6	38	2
34	35	10
71	6	10
64	67	2
30	36	7
78	38	2
5	46	2
84	56	2
54	38	2
10	2	2
19	1	3
62	58	11
63	54	9
20	56	2
64	47	1
32	4	1
30	41	11
21	2	2
5	0	2
19	24	2
29	6	2
43	38	2
54	51	0
16	35	10
21	6	10
55	2	2
78	47	1
17	45	1
36	76	11
82	35	10
10	20	10
29	56	2
83	20	10
63	46	2
82	2	2
37	76	11
64	56	2
16	2	2
61	46	2
63	15	1
71	2	2
32	48	11
54	40	11
44	35	10
54	12	1
5	19	4
63	79	8
37	11	1
67	38	2
36	11	1
63	79	7
73	60	6
61	0	2
82	28	10
65	84	10
28	56	2
31	18	11
61	22	1
78	67	2
79	81	11
79	38	2
17	46	2
63	19	4
50	56	2
62	29	8
61	19	4
73	38	2
34	28	10
62	0	2
62	29	7
32	46	2
