134
45	0	2
60	59	2
55	81	11
62	27	1
47	34	10
28	3	2
5	49	2
76	64	11
26	80	12
25	52	0
77	49	2
38	59	2
5	22	11
29	59	2
5	0	2
1	55	8
2	40	2
1	55	7
44	40	2
1	4	11
25	33	1
76	26	4
9	0	2
2	68	2
76	0	2
36	3	2
25	40	2
41	3	2
45	49	2
37	40	2
34	40	2
2	50	1
39	78	11
2	10	0
28	38	10
26	73	2
83	3	2
37	31	0
26	21	5
16	40	2
32	40	2
37	65	11
62	2	8
44	56	1
53	46	11
29	78	11
45	29	8
32	68	2
55	59	2
39	13	1
41	23	10
32	50	1
32	10	0
28	34	10
37	66	6
55	74	0
5	75	1
9	49	2
25	7	2
44	59	2
36	68	10
76	49	2
29	13	1
77	39	8
47	3	2
77	79	11
77	26	4
7	40	2
16	7	2
36	38	10
72	7	10
60	84	2
1	49	2
84	59	2
12	3	2
1	19	1
23	59	2
53	48	1
24	3	2
1	0	2
26	63	11
53	44	8
53	26	4
44	14	11
1	37	8
45	61	1
53	44	7
60	40	2
20	38	10
1	37	7
24	7	10
45	29	7
58	3	2
55	17	1
82	38	10
12	23	10
76	35	1
39	40	2
9	32	8
83	23	10
16	52	0
26	18	3
9	32	7
82	3	2
20	3	2
1	60	7
60	54	0
45	43	11
72	3	2
5	26	4
29	40	2
2	59	2
5	25	8
44	71	0
47	38	10
68	40	2
77	39	7
37	34	2
82	34	10
67	84	10
25	59	2
37	59	2
34	59	2
62	0	2
62	26	4
60	42	11
16	59	2
60	15	1
39	11	0
32	59	2
53	0	2
26	30	2
45	26	4
77	57	1
