852
4207	745	8
2379	3143	9
136	2031	9
2289	3064	10
223	4428	8
2936	5554	9
2583	5565	9
4887	3998	9
1890	1776	9
3997	3889	9
5591	80	8
2901	2800	8
3989	3834	8
674	1718	9
3051	2179	8
149	1930	9
5374	4786	9
347	1198	9
4827	4034	9
55	5458	9
132	5329	9
938	603	9
2378	2552	9
3706	4112	8
1903	310	8
2853	187	8
4379	3334	8
1154	4684	9
1939	858	9
1486	1545	8
2785	1513	8
1030	2334	8
1913	4635	10
4092	1970	9
3646	5145	8
4262	1974	8
992	3952	8
882	2288	8
1339	2321	9
896	1106	9
2749	3121	8
5255	2123	8
4957	651	10
2311	3873	8
150	167	9
2190	3450	8
5353	2312	9
4937	2338	8
4437	1831	8
1218	4894	9
4346	1002	9
5708	3836	9
5691	321	8
3753	3893	8
4451	5615	9
3519	2204	9
937	2182	9
1457	2287	9
4528	355	8
1257	3869	8
2056	850	9
5213	591	9
4379	2838	8
1504	5533	9
3929	3142	8
5153	5267	9
3984	2054	9
1602	1324	8
3443	2380	8
5021	698	9
5134	2394	9
561	2743	8
5245	134	8
4745	181	8
5255	331	9
4498	5036	9
2175	2233	9
3635	2599	9
5587	3790	8
3808	2493	9
540	1725	9
161	4859	9
2064	476	8
974	740	9
1336	2506	9
1510	5103	8
3514	4689	8
4450	1434	8
4152	699	9
2762	5457	9
1528	3877	8
4190	2461	8
4482	4818	9
5217	3937	9
1459	3864	9
929	3410	8
3183	1844	8
349	845	8
3378	2326	8
5025	4143	9
4366	3483	9
4303	3013	9
516	5470	8
1869	1414	9
3746	3212	9
2956	1358	8
3800	5060	9
1027	1	9
1921	3000	9
2411	1731	9
3832	4519	9
1354	4779	8
438	5149	8
2739	604	10
2339	4362	8
1676	5022	9
4270	5393	8
2825	1384	9
5486	5048	8
1544	5689	9
1283	4552	9
4481	3564	9
3395	3743	9
4518	4300	9
4020	3610	9
4521	5001	8
906	5211	8
2124	4651	9
953	5570	10
5295	2609	8
2476	2966	8
5667	3464	9
782	512	8
3318	1527	8
4161	796	9
2101	954	8
5408	600	9
1673	2107	9
4837	1727	10
3818	306	9
3302	1650	9
4948	1893	8
543	1991	9
2418	4339	8
253	3227	9
4874	5018	8
5616	3436	8
2978	4685	9
4179	2792	9
330	886	9
969	3151	9
3568	1533	8
3024	4632	10
5556	1627	8
2994	5005	9
4785	216	8
3646	3097	8
4793	3740	9
3073	1485	9
822	2872	10
3067	1722	8
3733	1475	8
4358	4767	9
1699	2539	8
165	1292	8
1797	769	8
3841	819	9
761	5389	9
3850	318	9
5283	2844	9
2972	176	9
1488	4457	9
3429	1056	8
4564	2359	9
3057	3881	9
2787	2403	9
4172	4456	9
1960	3770	9
1295	1249	9
1136	5106	9
4070	4125	9
3719	1988	9
4397	1340	8
5354	670	8
5057	230	9
2343	5482	8
916	4918	8
4076	2866	8
3221	1736	8
1827	4980	9
2191	504	9
4236	5666	9
2375	1217	9
3460	918	9
3228	419	9
5526	256	9
4258	712	8
4435	2241	8
1965	2992	9
1007	828	9
3292	5693	9
2871	4453	8
142	686	9
4398	867	9
1428	2345	8
930	4360	9
758	1629	9
2465	5521	9
224	396	9
5283	5064	9
2951	4264	8
822	2896	8
1038	1123	9
4957	5224	8
5504	1470	8
3659	95	8
3870	4550	9
238	3045	9
4863	1986	9
1765	5406	9
243	2048	8
4884	560	8
287	1391	8
4207	3367	9
2300	2483	10
4204	3271	10
2905	3412	9
266	2391	9
1515	1546	8
3333	1243	8
3395	826	9
4400	3418	9
5333	4608	9
2037	3106	9
2084	3406	8
648	2430	8
2122	3411	8
3954	3314	9
5125	2873	8
427	3739	9
1829	377	9
1699	84	8
2371	883	9
344	3565	8
5663	2851	8
3500	3370	9
2038	1250	8
752	5433	8
1632	550	8
193	4644	8
3522	3991	8
4054	4279	8
1044	1958	9
4947	5167	9
3926	1584	8
4377	4760	8
1135	2943	8
2836	4323	8
4851	812	8
2490	406	8
4773	5070	8
1670	4557	9
15	3951	8
2138	3394	9
5297	3900	8
4333	3258	8
5543	1307	9
25	1565	8
5412	3138	9
5093	4164	8
1519	2415	9
580	3515	8
613	4256	8
1951	2594	9
719	1368	9
16	1805	8
5519	1728	8
2008	2744	9
1787	2612	8
4690	1125	8
2922	2688	8
709	1277	8
3438	1377	9
2501	4062	9
649	5189	9
3817	494	8
599	5352	9
4633	4	9
1472	1357	9
2114	5440	9
2089	5626	9
3222	1826	10
924	3241	9
5448	2893	9
4589	4664	8
2797	517	9
4109	2574	10
152	2999	8
3049	3722	9
2366	3093	8
293	3644	8
3583	3827	10
4135	4155	8
4696	2457	8
5072	3027	8
2142	4582	8
3090	487	8
4701	1810	8
3187	2610	8
1228	3890	8
1375	1197	9
5107	4287	8
1130	3923	9
1737	302	8
1752	1814	9
906	5067	10
5663	2929	10
5561	3762	9
1353	115	9
2948	3452	8
5481	3383	8
1592	3152	8
4284	1668	8
4947	3921	9
4789	4904	10
4253	2958	8
2776	3562	9
1860	332	9
958	2642	8
1175	4903	8
4578	5444	8
5105	2775	8
4697	3231	8
5014	726	8
4439	502	8
3419	2030	10
4703	4144	8
5498	1770	10
3999	721	9
4494	459	8
5003	379	8
3983	1376	9
1350	5316	9
5181	4569	9
933	3911	8
4790	5009	8
2742	5204	8
2172	666	8
1452	3252	8
5275	2890	10
558	2684	9
4660	1060	8
3205	3732	9
5195	4540	9
5704	1862	9
4880	2078	9
3760	3994	10
1512	3853	8
5275	803	8
5378	5132	9
1287	239	8
3277	5337	9
5054	5705	9
3024	4798	9
260	3100	8
3933	1824	9
1213	1322	8
43	37	9
510	2678	8
2547	3061	8
4592	3401	9
1005	5251	9
2928	5384	8
5366	1442	9
4379	4542	8
2212	2879	9
484	5259	8
5252	4477	8
4900	3623	9
1521	3754	9
533	244	9
2476	2966	9
703	997	9
838	637	9
2971	1037	8
4486	1146	9
4368	3442	9
3551	2810	8
364	1615	8
2874	3096	9
1975	5199	9
5347	3803	9
2986	5425	9
3713	2696	8
4930	1603	9
1139	1936	9
150	167	8
2543	1319	9
4900	5621	9
1015	496	9
1094	523	9
4338	1255	8
2118	1019	8
1980	3060	8
4207	745	10
3372	4938	8
4344	2814	9
4252	2571	9
2258	2923	9
624	2336	8
3415	4093	9
2901	2800	10
4133	4493	9
4026	554	8
2606	2848	8
1791	4238	8
4305	631	9
4987	4680	8
3946	2265	8
5600	2805	9
2705	2709	9
1246	2624	9
1688	2181	9
5431	1993	9
1170	544	9
4566	537	9
4869	1126	8
151	3300	8
3997	800	9
5150	3446	8
2946	1889	8
3811	178	8
3730	135	9
4030	3495	8
1251	11	9
3454	5055	8
5595	2573	8
3327	1505	9
1879	1092	9
1295	1568	8
3773	2640	8
4986	4849	9
1687	4848	8
349	2356	8
4275	4758	8
4966	4512	9
4349	3819	9
3894	5146	10
5698	4285	8
4439	4933	10
610	85	9
1476	1861	8
4312	5123	8
2058	618	9
5304	1892	8
4854	1001	8
5283	4354	10
2496	1061	9
4268	2535	9
1581	4196	9
5126	1587	8
711	4654	8
4625	1223	8
1913	54	8
5657	4296	9
4158	5618	8
3132	119	10
4107	5357	8
5690	4762	8
4555	4899	9
2568	777	8
894	640	8
333	2010	9
4189	3545	8
4379	2838	10
1724	2920	9
5551	3391	9
598	4249	10
3497	273	9
2692	526	8
3575	3846	9
3395	3462	10
4923	4577	8
3461	4347	8
5024	5687	9
