134
68	40	2
42	79	4
79	29	5
5	79	4
37	81	11
47	34	10
28	3	2
37	60	2
2	49	2
2	12	8
59	17	11
8	54	7
39	60	2
58	79	4
79	74	2
58	0	2
33	77	11
54	10	11
21	0	2
33	60	2
33	25	2
12	40	2
2	79	4
59	60	2
42	49	2
21	79	4
5	49	2
68	9	2
59	72	0
38	3	2
41	3	2
79	80	12
34	40	2
58	33	7
28	39	10
65	84	2
5	37	8
83	3	2
7	45	11
5	37	7
68	60	2
42	0	2
79	46	11
5	65	9
8	76	1
14	71	11
8	24	11
37	19	1
58	49	2
5	35	8
41	25	10
67	6	1
65	40	2
5	35	7
22	71	11
12	13	0
21	49	2
28	34	10
42	68	8
22	60	2
2	12	7
8	79	4
68	52	0
37	75	0
38	69	10
47	3	2
12	60	2
12	25	2
54	32	1
9	40	2
38	39	10
73	9	10
35	64	6
42	36	1
84	60	2
54	40	2
15	3	2
25	60	2
7	48	1
67	22	8
68	10	11
67	51	11
26	3	2
67	79	4
65	43	11
23	39	10
65	18	1
26	9	10
57	3	2
82	39	10
15	25	10
83	25	10
79	1	3
35	31	0
82	3	2
8	0	2
14	40	2
54	9	2
23	3	2
73	3	2
14	69	2
79	30	2
47	39	10
42	68	7
2	61	1
21	14	8
33	13	0
69	40	2
21	14	7
59	40	2
14	50	1
82	34	10
66	84	10
65	53	0
14	11	0
34	60	2
5	4	11
7	79	4
7	0	2
68	32	1
22	50	1
67	0	2
22	11	0
2	44	11
7	59	8
35	40	2
67	22	7
7	59	7
54	52	0
8	49	2
38	34	10
59	55	1
8	54	8
21	70	11
