138
24	44	4
8	40	12
71	69	12
61	36	2
42	31	11
71	56	2
26	3	2
63	46	2
80	58	12
54	45	2
61	28	0
61	59	12
81	15	1
76	0	2
24	78	12
34	56	2
30	44	4
12	75	1
76	7	9
63	57	1
65	77	12
30	4	12
76	7	8
79	36	2
12	0	2
8	44	4
82	70	0
35	9	2
30	1	10
44	54	7
33	3	2
80	0	2
37	3	2
31	36	2
61	31	2
26	34	11
24	53	1
86	3	2
63	39	12
54	60	12
35	56	2
65	15	1
61	56	2
1	87	2
24	81	8
7	56	2
76	46	2
80	32	1
79	9	2
37	22	11
81	36	2
26	31	11
35	49	0
44	27	2
12	46	2
44	51	5
41	84	12
41	36	2
33	66	11
5	44	4
79	56	2
24	0	2
42	3	2
80	46	2
9	36	2
33	34	11
72	9	11
87	56	2
14	3	2
30	19	1
80	35	8
41	34	2
22	56	2
35	10	12
7	69	12
23	3	2
30	0	2
79	49	0
8	43	1
76	44	4
81	13	0
63	44	4
20	34	11
71	36	2
23	9	11
1	38	12
55	3	2
85	34	11
14	22	11
81	56	2
81	22	2
1	16	1
86	22	11
24	46	2
71	66	2
85	3	2
79	10	12
20	3	2
72	3	2
1	36	2
5	68	12
71	47	1
71	11	0
42	34	11
12	21	12
66	36	2
65	13	0
82	36	2
85	31	11
64	87	11
30	46	2
76	6	1
31	56	2
8	46	2
65	36	2
1	50	0
30	1	8
35	29	1
30	41	9
44	2	3
35	36	2
5	0	2
30	41	8
63	65	9
8	0	2
63	65	8
7	36	2
82	52	1
33	31	11
5	25	1
45	3	2
80	44	4
7	66	2
44	73	2
82	17	12
12	44	4
63	0	2
76	48	12
