134
11	44	11
3	10	4
5	74	8
4	49	1
5	74	7
74	40	2
36	56	2
46	31	10
27	1	2
80	33	8
3	4	7
21	48	2
64	40	2
80	33	7
3	0	2
34	15	1
32	54	1
39	56	2
74	39	2
21	0	2
37	36	8
21	47	1
5	48	2
37	36	7
5	10	4
80	48	2
5	20	1
4	56	2
73	60	11
80	10	4
32	10	4
61	23	11
5	58	7
38	1	2
41	1	2
31	40	2
5	0	2
64	12	0
27	39	10
32	0	2
34	75	11
83	1	2
3	48	2
64	24	2
36	67	11
10	78	11
34	40	2
41	24	10
80	35	1
27	31	10
37	66	11
73	29	0
21	77	8
38	65	10
5	58	9
46	1	2
33	7	2
7	40	2
58	84	2
10	28	2
38	39	10
69	7	10
32	48	2
84	56	2
14	1	2
61	72	1
24	56	2
33	56	2
13	40	2
73	62	6
37	0	2
25	1	2
10	19	3
74	56	2
22	39	10
37	26	1
64	56	2
11	48	2
25	7	10
55	1	2
21	10	4
11	10	4
82	39	10
14	24	10
33	51	0
74	81	11
83	24	10
73	40	2
82	1	2
13	51	0
10	42	5
22	1	2
11	34	8
11	0	2
69	1	2
4	67	11
11	34	7
13	7	2
37	10	4
21	45	11
46	39	10
77	40	2
3	6	1
65	40	2
33	8	11
36	49	1
37	48	2
82	31	10
63	84	10
31	56	2
61	0	2
13	56	2
32	76	11
3	4	8
34	12	0
64	75	11
77	53	1
4	9	0
77	16	11
58	40	2
32	64	8
73	31	2
38	31	10
32	64	7
34	56	2
3	50	11
64	15	1
34	24	2
36	40	2
73	56	2
80	59	11
36	65	2
74	18	1
11	57	1
