1929
4093	361	2
4045	3989	2
3644	4362	2
5431	5556	2
222	361	2
4241	3989	2
2964	3989	2
3104	3989	2
2870	4362	2
557	3989	2
3098	1746	2
615	5556	2
2859	1746	2
4879	5556	2
1331	3989	2
1860	2715	2
3106	5556	2
511	2715	2
3071	5556	2
2025	5556	2
5608	5556	2
2308	4362	2
1716	3989	2
4111	2715	2
5318	2715	2
96	3989	2
4784	1670	2
4194	3654	2
5419	2715	2
3307	2715	2
5231	5556	2
2284	2679	2
3905	4362	2
3649	4362	2
2473	3989	2
2673	5556	2
2202	2715	2
2271	4362	2
5658	5556	2
1112	4362	2
3384	5556	2
503	5556	2
2880	5556	2
4891	5556	2
4356	2715	2
428	3989	2
31	4362	2
2110	4362	2
441	4362	2
4427	3989	2
3818	2715	2
783	2715	2
396	5556	2
2269	3989	2
3823	4362	2
863	361	2
1178	3989	2
3697	1746	2
3021	3654	2
3910	361	2
1953	3989	2
5661	3654	2
2988	4362	2
2378	2715	2
2038	5556	2
2549	5556	2
4720	3654	2
5153	2715	2
2676	5556	2
2905	2715	2
1035	361	2
2720	4362	2
1745	1746	2
3715	2715	2
2677	2715	2
3662	3989	2
976	3989	2
1301	4362	2
4056	2715	2
1934	4362	2
2357	2715	2
530	2715	2
5521	1670	2
3372	3989	2
4775	5556	2
1826	3989	2
286	361	2
159	4362	2
5437	2679	2
4812	4362	2
2116	4362	2
3389	2715	2
2109	4362	2
3646	1746	2
5102	2715	2
1825	1670	2
1472	3989	2
728	2715	2
4429	5556	2
3870	3654	2
5655	2679	2
3844	5556	2
5214	4362	2
3809	2715	2
2472	361	2
5223	2715	2
2998	5556	2
5653	3989	2
1124	5556	2
2974	4362	2
1907	4362	2
3624	2715	2
5016	361	2
1750	5556	2
232	3989	2
3296	3989	2
582	3989	2
1074	2715	2
3627	3989	2
434	4362	2
4742	5556	2
4182	5556	2
3554	5556	2
5035	3989	2
1782	3989	2
1254	5556	2
3186	4362	2
3510	2715	2
5687	3989	2
4024	3989	2
1152	361	2
4993	5556	2
4519	2715	2
772	3989	2
5523	2715	2
3949	2715	2
5196	361	2
1630	5556	2
3417	4362	2
3697	5556	2
3867	4362	2
5150	2715	2
4397	3989	2
4717	4362	2
4978	2715	2
3693	1746	2
5391	4362	2
1474	5556	2
726	3989	2
1314	3523	2
1211	361	2
2940	2715	2
5309	5556	2
3498	4362	2
1841	2715	2
2251	3989	2
4132	3989	2
1277	2715	2
4293	1746	2
1512	3654	2
422	3989	2
2719	4362	2
607	4362	2
1976	3654	2
2018	3523	2
1676	5556	2
209	2715	2
5575	3989	2
41	2715	2
2519	3989	2
3800	2715	2
3213	5556	2
4168	2715	2
533	2715	2
2743	3654	2
5222	2715	2
1148	2715	2
5200	2715	2
4505	5556	2
1543	4362	2
1929	1746	2
5063	2715	2
2466	4362	2
5034	3989	2
2492	5556	2
234	2715	2
2660	5556	2
620	4362	2
2589	4362	2
1269	361	2
992	5556	2
2289	2715	2
1073	2715	2
3455	4362	2
400	3989	2
310	5556	2
2201	3654	2
5353	5556	2
2129	5556	2
5660	5556	2
983	4362	2
262	3989	2
5257	5556	2
4014	3989	2
3089	4362	2
1104	3654	2
1834	3989	2
4066	5556	2
1682	3989	2
2359	4362	2
90	2715	2
4380	2715	2
869	1746	2
609	4362	2
5487	3654	2
791	5556	2
4529	3989	2
5454	3523	2
2772	3654	2
4436	2679	2
3921	3654	2
5405	3989	2
665	2679	2
5675	2715	2
5559	2679	2
671	3654	2
1100	5556	2
4824	2715	2
3625	4362	2
5662	2715	2
2645	4362	2
5677	3989	2
300	3654	2
395	5556	2
2523	3989	2
5626	1746	2
4908	2715	2
3831	5556	2
5383	5556	2
336	4362	2
3309	3989	2
5601	3989	2
1184	361	2
4037	1746	2
4783	1746	2
291	4362	2
2418	1746	2
1788	2907	2
2113	4362	2
5012	2715	2
3353	5556	2
1283	2679	2
4498	5556	2
2593	1746	2
1099	3989	2
1377	5556	2
472	5556	2
1807	4362	2
5141	2679	2
218	3989	2
1929	5556	2
545	5556	2
5386	3989	2
1827	3523	2
4999	3989	2
4989	2715	2
4145	2715	2
1346	4362	2
2382	5556	2
3985	4362	2
2076	2715	2
5547	3989	2
3424	4362	2
3544	2715	2
5	1746	2
5319	5556	2
4845	5556	2
5447	3989	2
5260	5556	2
612	4362	2
2210	4362	2
859	1670	2
2364	4362	2
3294	4362	2
3315	3989	2
3619	5556	2
3381	5556	2
2564	2715	2
1350	2715	2
2174	2679	2
5430	3989	2
3282	1746	2
4608	4362	2
5623	5556	2
1898	5556	2
4972	1670	2
251	3989	2
1171	3989	2
4655	4362	2
3804	5556	2
4005	3989	2
1552	2715	2
4700	2715	2
4956	2715	2
513	5556	2
4450	5556	2
1442	2715	2
182	4362	2
3489	4362	2
183	4362	2
4420	4362	2
2921	3989	2
1086	3989	2
5498	2715	2
2084	4362	2
3596	2715	2
4866	361	2
4560	3989	2
156	2715	2
4672	5556	2
1918	2715	2
5359	1670	2
50	1670	2
2551	5556	2
5410	2715	2
4222	2715	2
2712	3989	2
2768	3989	2
5053	4362	2
3245	5556	2
4646	361	2
4078	4362	2
196	3523	2
4961	361	2
109	2715	2
5289	5556	2
1562	5556	2
1168	3654	2
1679	2715	2
5138	2715	2
2704	3989	2
935	5556	2
1695	3989	2
4817	1746	2
4151	4362	2
4479	5556	2
3805	4362	2
1937	5556	2
1429	2907	2
1123	2907	2
4219	3989	2
3325	4362	2
1045	3989	2
3658	3989	2
887	5556	2
5574	2715	2
8	2715	2
4350	5556	2
3798	4362	2
5112	5556	2
815	4362	2
5686	4362	2
4086	3989	2
3211	2679	2
