2346
4056	3061	0
1801	2678	1
1996	297	0
3999	297	0
4602	425	0
2522	4410	1
5661	2554	12
3083	1182	4
2923	2610	1
2164	2292	0
5382	2554	12
5457	5696	1
2178	3714	12
5547	2216	4
3556	360	12
3715	3443	1
3389	3061	0
5392	745	1
270	2610	1
3521	4410	1
1467	4858	0
5102	3061	0
4155	2374	4
1804	3959	6
1257	2292	0
5459	2678	1
1308	3959	6
1195	5619	1
1779	3352	1
4466	3061	0
3241	2292	0
2772	2678	1
3219	5619	1
4723	3061	0
4895	421	12
3738	2678	1
247	5696	1
1206	5190	4
671	2678	1
4850	5491	12
1328	297	0
4880	5673	4
4164	5491	12
399	3102	1
1028	2610	1
4739	3228	4
5154	3216	1
1703	3061	0
899	3430	12
2243	323	12
5110	2610	1
2270	3609	12
3927	922	12
1921	3714	12
3578	4889	4
4688	2610	1
2885	922	12
4517	360	12
146	1806	12
1902	577	12
223	3714	12
1033	3216	1
699	2610	1
3489	1054	4
5356	2610	1
4455	4777	4
5280	3609	12
4881	3061	0
2512	3609	12
1534	2292	0
5201	2678	1
650	4579	1
1222	425	0
2633	3216	1
1705	421	12
2745	2292	0
559	2678	1
3562	3609	12
5397	577	12
541	2678	1
5025	2620	12
472	4134	12
3081	4905	4
3473	745	1
4730	2610	1
408	2680	4
3657	4410	1
1625	2292	0
4464	3216	1
3711	418	4
2900	892	12
1097	4858	0
5100	2678	1
3446	3078	4
1929	4134	12
101	577	12
4988	2292	0
3518	1563	4
2897	2620	12
4116	2610	1
3365	3959	6
44	3352	1
2141	2507	12
4144	360	12
853	4821	0
5255	425	0
417	3714	12
161	2678	1
2980	2678	1
358	5619	1
5004	745	1
5663	3422	4
4701	3609	12
5260	4134	12
2649	577	12
4449	3443	1
111	745	1
4192	394	4
4221	4485	4
282	2507	12
3381	4134	12
3066	1952	4
3408	2292	0
5589	5619	1
179	3061	0
1200	5619	1
4182	2292	0
897	3609	12
1512	2554	12
5634	3352	1
4704	3038	4
1731	3443	1
4426	360	12
2661	2554	12
3804	4134	12
2313	5696	1
4104	4410	1
4809	4858	0
3936	674	4
1874	2908	0
2390	3443	1
2985	5190	4
3880	745	1
1945	5696	1
4257	2507	12
5368	297	0
2672	4804	1
2220	323	12
1541	248	4
2322	3061	0
782	3216	1
3801	4821	0
4542	2554	12
2736	2908	0
3874	2678	1
5512	4792	4
1793	2554	12
734	5475	4
1758	3443	1
1040	4804	1
5692	5491	12
3379	4931	4
5393	3430	12
576	3959	6
3584	577	12
5465	3609	12
3499	323	12
1108	3352	1
4580	3352	1
2832	4804	1
2821	4644	12
2551	4134	12
4506	360	12
60	577	12
1510	2620	12
5545	425	0
1777	323	12
3014	1497	4
1900	3374	4
4928	577	12
2180	2292	0
741	2678	1
2877	3352	1
1676	2292	0
2887	205	4
2990	2292	0
611	425	0
4303	5619	1
85	3102	1
3820	2610	1
4576	2620	12
1615	3430	12
5385	323	12
2250	425	0
368	297	0
1892	323	12
4955	3443	1
3921	2554	12
2206	5491	12
4619	360	12
2818	5491	12
1464	3102	1
317	3714	12
163	3352	1
1502	2478	1
5204	360	12
1061	2507	12
5224	5322	4
4190	2478	1
2804	3061	0
4578	425	0
684	3714	12
171	421	12
2492	2292	0
5063	3430	12
1639	2554	12
1769	297	0
3612	5491	12
332	4821	0
1589	577	12
5124	297	0
921	3443	1
3922	4804	1
3090	425	0
2947	922	12
3550	5619	1
992	2292	0
3311	323	12
2629	3714	12
3385	1240	4
2045	2292	0
621	745	1
5659	4410	1
2933	3061	0
4106	820	4
3819	425	0
4145	3061	0
2922	3061	0
1218	3443	1
818	425	0
5047	2908	0
2992	425	0
4587	745	1
3088	3430	12
4407	5619	1
2076	3061	0
2876	1170	12
2187	5696	1
1968	1417	4
2145	4134	12
2310	4134	12
1867	2908	0
3427	5306	4
3322	3918	4
4018	922	12
346	5619	1
2671	3430	12
5336	5619	1
3505	3714	12
4478	2478	1
3588	2554	12
2689	4134	12
4151	5011	4
353	4821	0
1160	425	0
3796	360	12
3673	2678	1
2202	2678	1
603	297	0
867	421	12
5398	2610	1
2376	3102	1
2702	323	12
5495	2478	1
3846	5619	1
5041	4134	12
1969	4821	0
5162	2610	1
636	3609	12
2861	3609	12
1190	2610	1
3544	3216	1
1610	3609	12
3132	3714	12
4565	5619	1
3589	2554	12
4712	248	4
1614	2610	1
4482	2275	4
3541	425	0
515	3609	12
4114	3443	1
3395	2227	4
4290	1387	4
5652	323	12
1851	892	12
439	3714	12
97	2678	1
2503	3443	1
1336	4280	4
4832	2478	1
5440	4821	0
4132	3913	4
4287	5530	4
3413	3102	1
2977	4889	4
243	4226	4
4312	1810	12
4829	3714	12
1496	2292	0
3950	3609	12
1585	5696	1
2363	3443	1
