134
45	18	11
66	5	8
64	0	2
66	5	7
47	32	10
27	2	2
35	37	4
64	46	11
6	0	2
45	58	2
33	9	2
6	37	4
11	14	0
38	58	2
10	75	9
8	37	4
4	0	2
8	26	1
37	1	3
45	70	0
33	58	2
35	39	7
12	32	2
8	11	8
5	14	0
8	11	7
35	74	1
39	40	2
36	2	2
12	58	2
41	2	2
37	29	2
32	40	2
44	20	1
60	58	2
11	40	2
44	73	0
27	38	10
35	0	2
83	2	2
33	52	0
6	49	2
10	37	4
75	84	2
28	77	11
4	33	8
4	34	1
66	7	1
8	0	2
4	49	2
41	24	10
75	42	11
27	32	10
76	15	0
33	13	11
39	9	2
11	50	1
5	40	2
36	67	10
10	3	11
10	75	7
47	2	2
5	67	2
66	51	11
9	40	2
76	58	2
36	38	10
76	24	2
71	9	10
39	58	2
60	78	11
35	49	2
84	58	2
10	44	8
16	2	2
66	0	2
5	50	1
10	44	7
24	58	2
66	37	4
28	76	8
12	30	0
60	17	1
28	76	7
25	2	2
8	49	2
64	45	8
64	45	7
11	67	2
22	38	10
39	52	0
64	48	1
25	9	10
57	2	2
64	37	4
82	38	10
16	24	10
4	33	7
6	59	1
83	24	10
5	58	2
82	2	2
28	37	4
22	2	2
33	31	1
71	2	2
75	19	1
66	49	2
39	13	11
75	40	2
47	38	10
6	60	8
67	40	2
37	72	2
10	21	1
6	43	11
44	81	11
28	56	1
4	37	4
44	40	2
76	17	1
82	32	10
65	84	10
32	58	2
11	58	2
12	40	2
37	79	5
10	0	2
75	53	0
60	40	2
45	55	1
44	38	2
37	80	12
28	49	2
