134
20	77	11
7	0	2
11	36	8
47	32	10
28	2	2
9	66	8
7	46	11
4	74	0
35	69	11
38	60	2
20	16	1
22	3	11
79	32	2
36	77	11
6	60	2
66	8	2
11	61	1
11	54	4
33	54	4
79	60	2
7	6	8
7	6	7
33	76	8
37	2	2
40	2	2
44	31	1
22	53	9
14	0	2
4	81	11
32	39	2
7	49	2
66	60	2
41	54	4
28	38	10
83	2	2
36	16	1
44	39	2
11	43	11
58	0	2
58	35	7
54	73	2
76	39	2
53	60	2
33	5	1
76	69	11
14	57	1
6	56	1
58	27	1
76	67	2
54	80	12
40	25	10
4	38	2
9	66	7
28	32	10
20	39	2
37	67	10
35	39	2
47	2	2
22	0	2
14	49	2
44	8	2
8	39	2
37	38	10
54	1	3
71	8	10
41	44	8
53	84	2
41	44	7
84	60	2
35	67	2
66	10	11
15	2	2
22	79	8
9	34	1
25	60	2
22	79	7
58	49	2
41	24	11
22	53	7
36	39	2
35	50	1
4	60	2
79	30	0
33	76	7
26	2	2
79	63	11
20	13	0
23	38	10
7	54	4
26	8	10
59	2	2
82	38	10
15	25	10
44	52	0
83	25	10
9	54	4
20	60	2
20	25	2
6	17	11
22	49	2
11	36	7
82	2	2
23	2	2
79	64	6
66	52	0
71	2	2
22	21	1
11	0	2
47	38	10
36	13	0
33	51	11
76	50	1
76	12	0
53	55	0
67	39	2
54	70	5
82	32	10
65	84	10
33	0	2
66	31	1
32	60	2
58	35	8
14	78	11
9	49	2
36	25	2
6	72	0
41	75	1
14	54	4
14	20	8
44	60	2
14	20	7
58	54	4
4	19	1
41	0	2
