134
76	8	7
8	17	1
2	25	2
61	55	8
45	32	10
28	3	2
61	0	2
23	0	2
55	51	0
75	79	11
64	70	0
39	56	2
34	29	2
38	9	2
10	56	2
61	34	4
23	34	4
7	67	11
76	47	2
35	46	1
77	56	2
55	42	11
35	64	9
7	10	7
35	64	7
37	3	2
55	40	2
41	3	2
55	18	1
76	8	9
32	40	2
63	31	1
28	39	10
83	3	2
5	81	11
61	47	2
5	40	2
34	33	11
23	47	2
61	21	1
76	34	4
15	63	9
7	0	2
2	56	2
61	55	7
61	12	9
66	77	7
61	5	9
61	12	7
5	39	2
15	24	11
7	27	1
61	5	7
66	6	1
12	30	0
41	25	10
10	68	11
12	59	11
28	32	10
7	34	4
77	68	11
75	0	2
37	65	10
45	3	2
9	40	2
37	39	10
71	9	10
35	0	2
55	56	2
84	56	2
12	60	6
16	3	2
38	56	2
66	0	2
23	36	1
75	34	4
25	56	2
35	34	4
7	47	2
5	56	2
76	57	1
75	53	1
8	40	2
26	3	2
2	78	11
63	40	2
5	20	1
2	14	0
22	39	10
23	38	9
15	63	7
12	40	2
26	9	10
38	50	0
2	17	1
23	38	7
54	3	2
75	47	2
82	39	10
16	25	10
15	74	1
76	43	11
83	25	10
34	72	2
64	40	2
82	3	2
22	3	2
15	0	2
71	3	2
35	47	2
10	40	2
7	10	9
66	47	2
8	14	0
45	39	10
38	11	11
65	40	2
10	65	2
63	9	2
77	40	2
35	44	11
82	32	10
62	84	10
15	34	4
66	49	11
32	56	2
64	52	1
8	56	2
8	25	2
10	48	1
77	65	2
10	13	0
63	56	2
66	77	9
