137
28	39	2
25	26	9
3	29	2
9	65	2
25	26	8
44	32	11
23	1	2
66	39	2
63	46	2
49	12	1
24	66	9
26	39	2
66	65	2
52	83	12
37	56	2
62	3	4
28	53	1
5	58	12
28	13	12
66	47	1
81	78	12
66	8	0
34	3	4
62	46	2
25	2	12
5	27	9
36	46	2
60	3	4
63	28	9
34	46	2
77	39	2
35	1	2
63	28	8
40	1	2
9	56	2
32	39	2
81	39	2
23	37	11
24	3	4
28	56	2
85	1	2
38	31	1
5	0	2
60	79	12
3	80	7
63	3	4
26	32	2
77	51	0
49	39	2
36	49	9
36	49	8
62	4	1
40	20	11
23	32	11
9	47	1
36	3	4
9	8	0
25	77	10
63	43	12
35	65	11
52	15	1
62	9	9
25	52	9
77	41	12
44	1	2
62	9	8
25	52	8
6	39	2
35	37	11
77	14	1
71	6	11
52	73	0
86	56	2
27	39	2
11	1	2
5	46	2
20	56	2
49	10	0
5	27	8
3	72	2
21	1	2
36	57	1
24	46	2
28	70	0
49	56	2
49	20	2
18	37	11
66	56	2
80	69	12
38	39	2
3	16	3
21	6	11
27	50	0
55	1	2
84	37	11
11	20	11
26	56	2
3	82	13
85	20	11
24	0	2
3	74	12
84	1	2
27	6	2
52	39	2
18	1	2
71	1	2
24	66	8
5	3	4
25	77	8
5	33	1
80	40	2
44	37	11
81	10	0
65	39	2
27	56	2
25	17	1
52	37	2
77	56	2
84	32	11
64	86	11
62	48	12
32	56	2
34	19	12
81	56	2
81	20	2
38	6	2
25	0	2
66	68	12
9	68	12
24	67	12
60	0	2
38	56	2
35	32	11
77	86	2
52	56	2
60	81	9
60	81	8
